日付,,得意先,,,商品名,,,,,,,,数量,,単位,,単価,,金額
2021/08/10,,メタウォーター,,,運搬費（3ｔｃ）,,,,,,,,1 ,,台,,20000,,22000
2021/08/11,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2021/08/11,,メタウォーター,,,運搬費（積込用）,,,,,,,,1 ,,台,,25000,,27500
2021/08/31,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,28900,,31790
2021/08/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/09/01,,メタウォーター,,,運搬費（3ｔｃ）,,,,,,,,1 ,,台,,20000,,22000
2021/09/30,,メタウォーター,,,運搬費（3ｔｃ）,,,,,,,,1 ,,台,,20000,,22000
2021/09/30,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,23200,,25520
2021/09/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/08/11,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/09/21,,メタウォーター,,,運搬費（3ｔｃ）,,,,,,,,1 ,,台,,35000,,38500
2021/08/31,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,8810,,9691
2021/08/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/09/30,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,5400,,5940
2021/09/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/08/03,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1 ,,台,,30000,,33000
2021/08/31,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,17850,,19635
2021/08/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/09/08,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/09/17,,メタウォーター,,,ドラム缶（6本）設置費,,,,,,,,1 ,,台,,12000,,13200
2021/09/29,,メタウォーター,,,ドラム缶（15本）設置費,,,,,,,,1 ,,台,,12000,,13200
2021/09/30,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,24950,,27445
2021/09/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/08/31,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,11636,,12800
2021/08/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/09/30,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,11477,,12625
2021/09/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/08/23,,メタウォーター,,,アスベスト用フレコン代,,,,,,,,10 ,,枚,,1650,,18150
2021/08/25,,メタウォーター,,,運搬費（4ｔ平）,,,,,,,,1 ,,台,,30000,,33000
2021/08/26,,メタウォーター,,,運搬費（4ｔ平常用）,,,,,,,,1 ,,台,,55000,,60500
2021/08/27,,メタウォーター,,,運搬費（4ｔ平常用）,,,,,,,,1 ,,台,,55000,,60500
2021/08/30,,メタウォーター,,,運搬費（4ｔ平常用）,,,,,,,,1 ,,台,,55000,,60500
2021/08/31,,メタウォーター,,,運搬費（4ｔ平常用）,,,,,,,,1 ,,台,,55000,,60500
2021/08/31,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,15000,,16500
2021/08/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/09/06,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,21000,,23100
2021/09/07,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/09/15,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/09/16,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,21000,,23100
2021/09/16,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1 ,,台,,65000,,71500
2021/09/16,,メタウォーター,,,石綿含有産業廃棄物,,,,,,,,3 ,,m3,,30000,,99000
2021/09/17,,メタウォーター,,,コンテナ設置費,,,,,,,,2 ,,台,,12000,,26400
2021/09/24,,メタウォーター,,,運搬費（4ｔｃ常用）,,,,,,,,1 ,,台,,50000,,55000
2021/09/28,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,21000,,23100
2021/09/28,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,21000,,23100
2021/09/28,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,21000,,23100
2021/09/29,,メタウォーター,,,運搬費（4ｔｃ常用）,,,,,,,,1 ,,台,,50000,,55000
2021/09/29,,メタウォーター,,,散気板,,,,,,,,2800 ,,kg,,15,,46200
2021/09/30,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/09/30,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/09/30,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,15420,,16962
2021/09/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/08/31,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,15000,,16500
2021/08/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/09/30,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,17900,,19690
2021/09/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/09/30,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,35000,,38500
2021/09/30,,メタウォーター,,,廃アルカリ（特管）,,,,,,,,3 ,,個,,8000,,26400
2021/08/04,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,35000,,38500
2021/09/29,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,70000,,77000
2021/08/03,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1 ,,台,,30000,,33000
2021/08/31,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,3640,,4004
2021/08/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/08/31,,メタウォーター,,,メッシュパレットリース料,,,,,,,,6 ,,台,,4500,,29700
2021/09/30,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,6120,,6732
2021/09/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/09/30,,メタウォーター,,,メッシュパレットリース料,,,,,,,,6 ,,台,,4500,,29700
2021/08/02,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2021/08/11,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2021/08/11,,メタウォーター,,,コンテナ設置費,,,,,,,,1 ,,台,,12000,,13200
2021/08/16,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1 ,,台,,30000,,33000
2021/08/16,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2021/08/16,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2021/08/23,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,25000,,27500
2021/08/23,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2021/08/23,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,25000,,27500
2021/08/25,,メタウォーター,,,コンテナ設置費,,,,,,,,2 ,,台,,12000,,26400
2021/08/30,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2021/08/30,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2021/08/30,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2021/08/31,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/08/31,,メタウォーター,,,メッシュパレットリース料,,,,,,,,5 ,,台,,4500,,24750
2021/09/08,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2021/09/08,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ積込）,,,,,,,,1 ,,台,,25000,,27500
2021/09/30,,メタウォーター,,,メッシュパレットリース料,,,,,,,,5 ,,台,,4500,,24750
2021/08/31,,メタウォーター,,,メッシュパレットリース料,,,,,,,,2 ,,台,,4500,,9900
2021/08/31,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,26000,,28600
2021/08/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/09/30,,メタウォーター,,,メッシュパレットリース料,,,,,,,,2 ,,台,,4500,,9900
2021/09/30,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,26000,,28600
2021/09/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/08/02,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,75000,,82500
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,8450 ,,kg,,26,,241670
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,7950 ,,kg,,26,,227370
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,8610 ,,kg,,26,,246246
2021/08/02,,メタウォーター,,,運搬費（4ｔｄ常用）,,,,,,,,1 ,,台,,65000,,71500
2021/08/02,,メタウォーター,,,高速代,,,,,,,,0 ,,,,0,,0
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,3870 ,,kg,,26,,110682
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,3800 ,,kg,,26,,108680
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,3670 ,,kg,,26,,104962
2021/08/02,,メタウォーター,,,運搬費（4ｔｄ常用）,,,,,,,,1 ,,台,,65000,,71500
2021/08/02,,メタウォーター,,,高速代,,,,,,,,0 ,,,,0,,0
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,3680 ,,kg,,26,,105248
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,3730 ,,kg,,26,,106678
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,3940 ,,kg,,26,,112684
2021/08/02,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,75000,,82500
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,8770 ,,kg,,26,,250822
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,9090 ,,kg,,26,,259974
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,8890 ,,kg,,26,,254254
2021/08/02,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,75000,,82500
2021/08/02,,メタウォーター,,,高速代,,,,,,,,0 ,,,,0,,0
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,9010 ,,kg,,26,,257686
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,9440 ,,kg,,26,,269984
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,8900 ,,kg,,26,,254540
2021/08/02,,メタウォーター,,,運搬費（4ｔｄ常用）,,,,,,,,1 ,,台,,65000,,71500
2021/08/02,,メタウォーター,,,高速代,,,,,,,,0 ,,,,0,,0
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,3750 ,,kg,,26,,107250
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,3750 ,,kg,,26,,107250
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,3630 ,,kg,,26,,103818
2021/08/02,,メタウォーター,,,運搬費（4ｔｄ常用）,,,,,,,,1 ,,台,,65000,,71500
2021/08/02,,メタウォーター,,,高速代,,,,,,,,0 ,,,,0,,0
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,3460 ,,kg,,26,,98956
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,3750 ,,kg,,26,,107250
2021/08/02,,メタウォーター,,,混合廃棄物,,,,,,,,3620 ,,kg,,26,,103532
2021/08/03,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,75000,,82500
2021/08/03,,メタウォーター,,,混合廃棄物,,,,,,,,9460 ,,kg,,26,,270556
2021/08/03,,メタウォーター,,,混合廃棄物,,,,,,,,9470 ,,kg,,26,,270842
2021/08/03,,メタウォーター,,,混合廃棄物,,,,,,,,9210 ,,kg,,26,,263406
2021/08/03,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,75000,,82500
2021/08/03,,メタウォーター,,,混合廃棄物,,,,,,,,8440 ,,kg,,26,,241384
2021/08/03,,メタウォーター,,,混合廃棄物,,,,,,,,9190 ,,kg,,26,,262834
2021/08/03,,メタウォーター,,,混合廃棄物,,,,,,,,8070 ,,kg,,26,,230802
2021/08/03,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,75000,,82500
2021/08/03,,メタウォーター,,,高速代,,,,,,,,0 ,,,,0,,0
2021/08/03,,メタウォーター,,,混合廃棄物,,,,,,,,9850 ,,kg,,26,,281710
2021/08/03,,メタウォーター,,,混合廃棄物,,,,,,,,9510 ,,kg,,26,,271986
2021/08/03,,メタウォーター,,,混合廃棄物,,,,,,,,9300 ,,kg,,26,,265980
2021/08/04,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,75000,,82500
2021/08/04,,メタウォーター,,,混合廃棄物,,,,,,,,8410 ,,kg,,26,,240526
2021/08/04,,メタウォーター,,,混合廃棄物,,,,,,,,8790 ,,kg,,26,,251394
2021/08/04,,メタウォーター,,,混合廃棄物,,,,,,,,8390 ,,kg,,26,,239954
2021/08/04,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,75000,,82500
2021/08/04,,メタウォーター,,,混合廃棄物,,,,,,,,8900 ,,kg,,26,,254540
2021/08/04,,メタウォーター,,,混合廃棄物,,,,,,,,9340 ,,kg,,26,,267124
2021/08/04,,メタウォーター,,,混合廃棄物,,,,,,,,8940 ,,kg,,26,,255684
2021/08/04,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,75000,,82500
2021/08/04,,メタウォーター,,,高速代,,,,,,,,0 ,,,,0,,0
2021/08/04,,メタウォーター,,,混合廃棄物,,,,,,,,9160 ,,kg,,26,,261976
2021/08/04,,メタウォーター,,,混合廃棄物,,,,,,,,9600 ,,kg,,26,,274560
2021/08/04,,メタウォーター,,,混合廃棄物,,,,,,,,9350 ,,kg,,26,,267410
2021/08/05,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,75000,,82500
2021/08/05,,メタウォーター,,,混合廃棄物,,,,,,,,8620 ,,kg,,26,,246532
2021/08/05,,メタウォーター,,,混合廃棄物,,,,,,,,8490 ,,kg,,26,,242814
2021/08/05,,メタウォーター,,,混合廃棄物,,,,,,,,8430 ,,kg,,26,,241098
2021/08/05,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,75000,,82500
2021/08/05,,メタウォーター,,,混合廃棄物,,,,,,,,8490 ,,kg,,26,,242814
2021/08/05,,メタウォーター,,,混合廃棄物,,,,,,,,9220 ,,kg,,26,,263692
2021/08/05,,メタウォーター,,,混合廃棄物,,,,,,,,8560 ,,kg,,26,,244816
2021/08/05,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,75000,,82500
2021/08/05,,メタウォーター,,,高速代,,,,,,,,0 ,,,,0,,0
2021/08/05,,メタウォーター,,,混合廃棄物,,,,,,,,9210 ,,kg,,26,,263406
2021/08/05,,メタウォーター,,,混合廃棄物,,,,,,,,8970 ,,kg,,26,,256542
2021/08/05,,メタウォーター,,,混合廃棄物,,,,,,,,9820 ,,kg,,26,,280852
2021/08/06,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,75000,,82500
2021/08/06,,メタウォーター,,,混合廃棄物,,,,,,,,8910 ,,kg,,26,,254826
2021/08/06,,メタウォーター,,,混合廃棄物,,,,,,,,8330 ,,kg,,26,,238238
2021/08/06,,メタウォーター,,,混合廃棄物,,,,,,,,8930 ,,kg,,26,,255398
2021/08/06,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,75000,,82500
2021/08/06,,メタウォーター,,,混合廃棄物,,,,,,,,9120 ,,kg,,26,,260832
2021/08/06,,メタウォーター,,,混合廃棄物,,,,,,,,9430 ,,kg,,26,,269698
2021/08/06,,メタウォーター,,,混合廃棄物,,,,,,,,9460 ,,kg,,26,,270556
2021/08/06,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,75000,,82500
2021/08/06,,メタウォーター,,,高速代,,,,,,,,0 ,,,,0,,0
2021/08/06,,メタウォーター,,,混合廃棄物,,,,,,,,9200 ,,kg,,26,,263120
2021/08/06,,メタウォーター,,,混合廃棄物,,,,,,,,9390 ,,kg,,26,,268554
2021/08/06,,メタウォーター,,,混合廃棄物,,,,,,,,9880 ,,kg,,26,,282568
2021/08/18,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1 ,,台,,40000,,44000
2021/09/07,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1 ,,台,,35000,,38500
2021/09/21,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ常用）,,,,,,,,1 ,,台,,65000,,71500
2021/09/21,,メタウォーター,,,運搬費（4ｔｄ常用）,,,,,,,,1 ,,台,,50000,,55000
2021/09/21,,メタウォーター,,,汚泥,,,,,,,,1 ,,式,,40000,,44000
2021/09/22,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ常用）,,,,,,,,1 ,,台,,65000,,71500
2021/09/22,,メタウォーター,,,運搬費（処分場→現場戻し）,,,,,,,,1 ,,台,,25000,,27500
2021/09/27,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,25000,,27500
2021/09/27,,メタウォーター,,,汚泥,,,,,,,,1 ,,式,,40000,,44000
2021/09/28,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,40000,,44000
2021/11/30,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2021/10/08,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2021/10/28,,メタウォーター,,,耐火キャスタブル,,,,,,,,1260 ,,kg,,15,,20790
2021/11/15,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2021/11/17,,メタウォーター,,,木くず,,,,,,,,8 ,,m3,,6000,,52800
2021/10/13,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2021/10/14,,メタウォーター,,,混合廃棄物,,,,,,,,10 ,,m3,,10000,,110000
2021/10/14,,メタウォーター,,,混合廃棄物（処理困難物）,,,,,,,,4 ,,m3,,18000,,79200
2021/11/17,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2021/10/18,,メタウォーター,,,木くず,,,,,,,,6 ,,m3,,6000,,39600
2021/10/20,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2021/11/29,,メタウォーター,,,軽量物系　Ｂ（ＦＲＰ）,,,,,,,,7 ,,m3,,18000,,128700
2021/11/29,,メタウォーター,,,混合廃棄物,,,,,,,,2 ,,m3,,10000,,16500
2021/10/18,,メタウォーター,,,混合廃棄物,,,,,,,,6 ,,m3,,10000,,66000
2021/11/08,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2021/11/24,,メタウォーター,,,混合廃棄物,,,,,,,,10 ,,m3,,10000,,110000
2021/11/26,,メタウォーター,,,混合廃棄物,,,,,,,,9 ,,m3,,10000,,99000
2021/11/16,,メタウォーター,,,ＧＣ　軽鉄・スチ－ル類,,,,,,,,0 ,,,,0,,0
2021/11/17,,メタウォーター,,,混合廃棄物,,,,,,,,10 ,,m3,,10000,,110000
2021/10/29,,メタウォーター,,,混合廃棄物,,,,,,,,2 ,,m3,,10000,,22000
2021/10/29,,メタウォーター,,,選別,,,,,,,,4 ,,m3,,10000,,44000
2021/10/18,,メタウォーター,,,混合廃棄物,,,,,,,,5 ,,m3,,10000,,55000
2021/10/20,,メタウォーター,,,木くず,,,,,,,,15 ,,m3,,6000,,99000
2021/10/27,,メタウォーター,,,混合廃棄物,,,,,,,,4 ,,m3,,10000,,44000
2021/11/01,,メタウォーター,,,木くず,,,,,,,,7 ,,m3,,6000,,46200
2021/11/04,,メタウォーター,,,混合廃棄物,,,,,,,,5 ,,m3,,10000,,55000
2021/11/15,,メタウォーター,,,混合廃棄物,,,,,,,,5 ,,m3,,10000,,55000
2021/11/24,,メタウォーター,,,混合廃棄物,,,,,,,,5 ,,m3,,10000,,55000
2021/11/26,,メタウォーター,,,木くず,,,,,,,,10 ,,m3,,6000,,66000
2021/11/30,,メタウォーター,,,混合廃棄物,,,,,,,,5 ,,m3,,10000,,55000
2021/10/20,,メタウォーター,,,混合廃棄物,,,,,,,,2 ,,m3,,10000,,22000
2021/11/11,,メタウォーター,,,混合廃棄物,,,,,,,,320 ,,kg,,55,,19360
2021/10/11,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2021/10/07,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2021/10/07,,メタウォーター,,,木くず,,,,,,,,15 ,,m3,,6000,,99000
2021/11/09,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2021/11/19,,メタウォーター,,,混合廃棄物,,,,,,,,11 ,,m3,,10000,,121000
2021/11/19,,メタウォーター,,,混合廃棄物,,,,,,,,10 ,,m3,,10000,,104500
2021/10/26,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2021/11/22,,メタウォーター,,,木くず,,,,,,,,8 ,,m3,,6000,,52800
2021/11/05,,メタウォーター,,,混合廃棄物,,,,,,,,10 ,,kg,,65,,715
2021/11/05,,メタウォーター,,,選別,,,,,,,,40 ,,kg,,65,,2860
2021/10/12,,メタウォーター,,,混合廃棄物,,,,,,,,8 ,,m3,,10000,,88000
2021/10/05,,メタウォーター,,,18-8ステン解体,,,,,,,,4300 ,,kg,,155,,733150
2021/10/05,,メタウォーター,,,18-8ステン解体,,,,,,,,3160 ,,kg,,155,,538780
2021/10/07,,メタウォーター,,,ギロ材,,,,,,,,550 ,,kg,,43,,26015
2021/10/07,,メタウォーター,,,18-8ステン解体,,,,,,,,350 ,,kg,,155,,59675
2021/10/07,,メタウォーター,,,18-8ステン解体,,,,,,,,1050 ,,kg,,155,,179025
2021/10/07,,メタウォーター,,,18-8ステン解体,,,,,,,,1960 ,,kg,,155,,334180
2021/10/08,,メタウォーター,,,ギロ材,,,,,,,,580 ,,kg,,43,,27434
2021/10/08,,メタウォーター,,,18-8ステン解体,,,,,,,,1520 ,,kg,,155,,259160
2021/10/08,,メタウォーター,,,ギロ材,,,,,,,,1470 ,,kg,,43,,69531
2021/10/11,,メタウォーター,,,ギロ材,,,,,,,,1290 ,,kg,,45,,63855
2021/10/11,,メタウォーター,,,ガス切,,,,,,,,1290 ,,kg,,40,,56760
2021/10/12,,メタウォーター,,,ギロ材,,,,,,,,1310 ,,kg,,45,,64845
2021/10/12,,メタウォーター,,,18-8ステン解体,,,,,,,,3160 ,,kg,,155,,538780
2021/10/13,,メタウォーター,,,18-8ステン解体,,,,,,,,1810 ,,kg,,155,,308605
2021/10/13,,メタウォーター,,,18-8ステン解体,,,,,,,,1090 ,,kg,,155,,185845
2021/10/13,,メタウォーター,,,18-8ステン解体,,,,,,,,1390 ,,kg,,155,,236995
2021/10/13,,メタウォーター,,,18-8ステン解体,,,,,,,,1410 ,,kg,,155,,240405
2021/10/19,,メタウォーター,,,雑品,,,,,,,,2130 ,,kg,,25,,58575
2021/10/19,,メタウォーター,,,18-8ステン解体,,,,,,,,1860 ,,kg,,155,,317130
2021/10/19,,メタウォーター,,,18-8ステン解体,,,,,,,,1830 ,,kg,,155,,312015
2021/10/19,,メタウォーター,,,18-8ステン解体,,,,,,,,1720 ,,kg,,155,,293260
2021/10/20,,メタウォーター,,,ギロ材,,,,,,,,2230 ,,kg,,46,,112838
